p0254-p0082,0.017501568153822557,0.753,95
p0089-p0303,0.1618146985283157,0.001,99
p0350-p0345,0.1800946231184385,0.001,119
p0004-p0257,0.19164778925307063,0.001,113
p0370-p0250,0.05906844207468098,0.219,122
p0166-p0316,0.2627397692739971,0.001,91
p0073-p0392,0.13067187863111343,0.005,116
p0379-p0109,0.18319707497941773,0.001,112
p0379-p0168,0.14079107212929004,0.003,118
p0202-p0139,0.10620156235864486,0.006,122
p0300-p0103,0.36774478801594757,0.001,89
p0001-p0360,0.1678664403848577,0.001,110
p0334-p0337,0.20604420503779164,0.001,100
p0038-p0246,0.09313290944992417,0.025,120
p0118-p0261,0.08343742966890366,0.05,106
p0141-p0025,0.3217693389320459,0.001,91
p0292-p0087,0.3055497606659186,0.001,91
p0021-p0117,0.10581220251604684,0.051,97
p0066-p0357,0.335951215762008,0.001,95
p0189-p0133,0.2646998136193993,0.001,87
p0024-p0368,0.1094826027409329,0.035,107
p0165-p0190,0.2161948484924689,0.001,94
p0090-p0344,0.18561614663474085,0.001,92
p0380-p0152,0.05194874363406415,0.257,112
p0066-p0395,0.2561985420818024,0.001,101
p0291-p0013,0.25267737529028084,0.001,90
p0163-p0092,0.378279039725228,0.001,87
p0393-p0034,0.2367798170977178,0.001,99
p0134-p0073,0.27634134693167767,0.001,90
p0363-p0213,0.028035039417349496,0.515,122
p0264-p0333,0.25773066069314843,0.001,90
p0254-p0388,-0.028412245010693497,0.448,122
p0388-p0362,0.009505685137080874,0.837,111
p0241-p0230,0.13967176687060262,0.001,121
p0213-p0198,0.10852249867212836,0.008,118
p0033-p0306,0.23162536686410573,0.001,116
p0115-p0027,0.18705464941084254,0.001,116
p0279-p0362,0.1283709206868059,0.002,119
p0151-p0320,0.22159342124953638,0.001,95
p0114-p0200,0.2207481997609345,0.001,91
p0187-p0362,0.11138394308340338,0.004,110
p0393-p0394,0.05828116368693264,0.185,105
p0235-p0368,0.21856615489538603,0.001,100
p0087-p0113,0.24190628294841274,0.001,96
p0018-p0363,0.08654300977817123,0.065,123
p0326-p0071,0.23487464580280903,0.001,91
p0271-p0056,0.17249729979900602,0.001,95
p0082-p0252,0.2234134369914076,0.001,92
p0228-p0397,0.31409195339744844,0.001,100
p0114-p0293,0.17840354791128163,0.001,110
p0106-p0318,0.2056331903558454,0.001,105
p0304-p0213,0.19021872527934033,0.001,91
p0271-p0054,0.19149330632281672,0.001,89
p0344-p0273,0.3284970866722849,0.001,93
p0149-p0034,0.17526486098397392,0.001,100
p0106-p0356,0.23697253572212304,0.001,98
p0235-p0169,0.21629156271687927,0.001,97
p0343-p0268,0.23724021647554308,0.001,93
p0368-p0043,0.17481204280375587,0.003,99
p0021-p0172,0.26478545483478527,0.002,90
p0250-p0066,0.18519750905444726,0.001,102
p0271-p0040,0.26522215795376647,0.001,91
p0003-p0214,0.3247965447616013,0.001,92
p0238-p0113,0.19530592713393477,0.001,102
p0379-p0050,0.14278758920559737,0.002,113
p0215-p0321,0.031070838580091565,0.409,118
p0186-p0113,0.37126010867052284,0.001,89
p0316-p0097,0.24969806279720305,0.001,92
p0088-p0014,0.22674274511753878,0.001,99
p0202-p0288,0.08078066172142573,0.052,126
p0346-p0127,0.15182201596386763,0.001,110
p0079-p0316,0.228800321266158,0.001,93
p0136-p0354,0.25179476951395013,0.001,90
p0116-p0201,0.15375132023280472,0.002,105
p0332-p0079,0.22897592125902755,0.001,88
p0254-p0247,0.15138754055925135,0.002,93
p0334-p0187,0.10090854965103987,0.015,120
p0116-p0252,0.2834295819878896,0.001,94
p0026-p0258,0.2431254434647156,0.001,93
p0013-p0343,0.24571835378740506,0.001,90
p0377-p0345,0.08399684273778057,0.018,126
p0263-p0000,0.1437556079196343,0.002,98
p0017-p0189,-0.02641585505072702,0.689,89
p0236-p0082,0.24701498285456114,0.002,88
p0100-p0021,0.13994482466451055,0.043,91
p0258-p0147,0.15030429755818325,0.001,104
p0396-p0221,0.2834499605991415,0.001,92
p0120-p0171,0.16653472931634664,0.002,111
p0170-p0230,0.032304063741108856,0.494,118
p0333-p0217,0.07872751199863826,0.084,103
p0362-p0025,0.15372342640504005,0.001,105
p0314-p0172,0.29832368131876075,0.001,92
p0062-p0241,0.15231809669055227,0.002,102
p0367-p0073,0.03275758727221137,0.467,105
p0211-p0362,0.14764953543628043,0.001,119
p0385-p0195,0.2853761183873861,0.001,91
p0195-p0167,0.19354326720835124,0.001,93
p0023-p0073,0.3305925384145864,0.001,88
p0056-p0022,0.24108251895940927,0.001,91
p0010-p0155,0.08300910460884582,0.051,99
p0175-p0391,0.18565803641892303,0.001,95
p0215-p0265,0.020264862400236977,0.645,118
p0397-p0355,0.21822307161628735,0.001,105
p0172-p0196,0.3515945314586594,0.001,89
p0192-p0178,0.10642500325491246,0.004,99
p0119-p0210,0.12247223813945007,0.006,97
p0015-p0239,0.25166387818971475,0.001,91
p0250-p0383,0.04928737050727008,0.357,103
p0182-p0150,0.03392153124886422,0.43,124
p0029-p0097,0.22797300258989364,0.001,92
p0315-p0012,0.05712252746276784,0.154,102
p0097-p0376,0.10674317440261918,0.022,103
p0076-p0149,0.18247688748661148,0.001,103
p0179-p0115,0.18715167056720106,0.001,113
p0091-p0019,0.1794751777537758,0.001,107
p0045-p0170,0.08305556490832192,0.074,96
p0267-p0194,0.17748216208109455,0.001,122
p0103-p0339,0.1579774011963982,0.001,114
p0020-p0065,0.33981123681686715,0.001,89
p0052-p0002,0.2612424805851282,0.001,97
p0303-p0310,0.1598021437983216,0.001,94
p0269-p0081,0.15492034469885435,0.001,97
p0072-p0312,-0.0007257585372810436,0.984,130
p0038-p0179,0.23387027026934226,0.001,92
p0019-p0265,0.14486725319867322,0.003,107
p0257-p0333,0.045716968675152625,0.261,116
p0247-p0267,0.12260565723388528,0.004,121
p0096-p0129,0.18355363355975257,0.001,96
p0173-p0012,0.17619599715654052,0.001,90
p0362-p0180,0.17843088155081324,0.001,107
p0293-p0280,0.22561762685084144,0.001,102
p0347-p0067,0.20863324106062262,0.001,94
p0113-p0048,0.23930051514680797,0.001,92
p0146-p0132,0.08618958608490665,0.044,99
p0369-p0233,0.2803193319130583,0.001,91
p0289-p0263,0.056347179922081596,0.15,122
p0142-p0145,0.18878817639302764,0.001,89
p0010-p0104,0.1902016154650286,0.001,95
p0384-p0298,0.14063893625271812,0.002,100
p0338-p0134,0.12617062677647078,0.002,108
p0200-p0244,0.2238027628039046,0.001,93
p0204-p0279,0.2163013207997618,0.001,99
p0050-p0370,0.0745977364971149,0.077,114
p0266-p0226,0.2057508828436066,0.001,97
p0175-p0070,0.29016284243124674,0.001,92
p0135-p0014,0.27291789664340566,0.001,88
p0222-p0135,0.16281710951350092,0.001,106
p0299-p0273,0.26166838705654977,0.001,96
p0292-p0209,0.32216435233980567,0.001,86
p0090-p0088,0.21367290016396442,0.001,98
p0116-p0265,0.18734397900284447,0.001,104
p0117-p0303,0.03457708764784434,0.45,103
p0381-p0227,0.23750263010510267,0.001,98
p0228-p0319,0.17232847705302842,0.001,110
p0221-p0163,0.15447779019268756,0.001,97
p0293-p0208,0.1664494364686796,0.001,102
p0082-p0229,0.14943708068923964,0.008,110
p0088-p0297,0.15002966953084246,0.001,116
p0306-p0005,0.20455113717232792,0.001,117
p0316-p0000,0.258867365311509,0.001,92
p0195-p0303,0.13670745757029334,0.002,94
p0111-p0274,0.09505615870037039,0.018,117
p0183-p0011,0.14903467312098764,0.002,109
p0392-p0141,0.16929603184523723,0.001,114
p0006-p0257,0.05912222776085763,0.155,117
p0268-p0143,0.14103231253534376,0.002,112
p0267-p0360,0.12966489073083232,0.002,127
p0313-p0035,0.09822807168143004,0.018,114
p0091-p0122,0.15615764169919924,0.001,114
p0042-p0111,0.2525792982468753,0.001,89
p0111-p0383,0.1985891641637134,0.001,92
p0313-p0101,0.08106795309594332,0.079,116
p0009-p0392,0.1288092418933653,0.004,113
p0119-p0310,0.16858190237605733,0.001,92
p0017-p0391,-0.005995543972090449,0.922,92
p0194-p0321,0.11806511538701202,0.009,109
p0389-p0350,0.3191289327043944,0.001,96
p0262-p0126,0.272389558494063,0.001,96
p0182-p0346,0.0954078671362657,0.022,120
p0231-p0307,0.06031330536087102,0.189,108
p0326-p0100,0.20986965364191346,0.001,93
p0242-p0128,0.1384358083390962,0.003,112
p0365-p0226,0.22635722132606823,0.001,102
p0102-p0013,0.24876536163127255,0.001,89
p0248-p0102,0.07754990763489486,0.074,112
p0394-p0345,-0.01626002096780567,0.614,134
p0033-p0037,0.3336179012354268,0.001,90
p0361-p0253,0.09042139971460995,0.017,124
p0377-p0164,0.2085056141894598,0.001,105
p0112-p0295,0.16068318510206658,0.001,108
p0150-p0167,0.0623440748729132,0.145,113
p0037-p0291,0.2947854756598112,0.001,90
p0238-p0120,0.17983767519204474,0.001,110
p0372-p0319,0.1503124031167832,0.001,121
p0291-p0031,0.24166347398698262,0.001,91
p0072-p0363,0.11030230098974585,0.018,123
p0176-p0334,0.14113180836981898,0.001,101
p0390-p0370,0.06975096224209731,0.165,111
p0194-p0085,0.3029634437294353,0.001,90
p0270-p0397,0.2969960763403255,0.001,89
p0213-p0114,0.19176982419784117,0.001,93
p0165-p0280,0.2246859024611534,0.001,92
p0282-p0022,0.19967394011268355,0.001,101
p0325-p0176,0.20595846246388178,0.001,106
p0080-p0147,0.1304237987532608,0.002,124
p0385-p0163,0.3629598653440478,0.001,87
p0383-p0201,0.1430777190440009,0.002,102
p0327-p0086,0.21598844632264938,0.001,97
p0214-p0144,0.22746066763573208,0.001,101
p0049-p0100,0.33685363917125744,0.001,87
p0312-p0208,-0.04230814300582476,0.425,131
p0156-p0190,0.34073568248051556,0.001,88
p0097-p0247,0.1654511166065568,0.001,91
p0338-p0107,0.15763009626915755,0.001,108
p0063-p0108,0.25403768988806186,0.001,90
p0372-p0311,0.15863226915818016,0.001,116
p0050-p0111,0.2048999342474493,0.001,91
p0122-p0042,0.3290818168991855,0.001,89
p0069-p0345,0.1313719935124895,0.004,120
p0146-p0125,0.1890849307455309,0.001,92
p0244-p0365,0.23432176626588352,0.001,97
p0333-p0017,-0.16377039030784088,0.021,93
p0284-p0291,0.16389873275270336,0.002,111
p0381-p0037,0.24808330686312507,0.001,95
p0060-p0097,0.1907718982270598,0.001,94
p0367-p0069,0.03209225119385388,0.486,111
p0325-p0097,0.2086857590935122,0.001,106
p0290-p0071,0.22332522031775934,0.001,112
p0085-p0018,0.39635977739368955,0.001,87
p0170-p0096,0.025600756245246353,0.559,106
p0036-p0161,0.16771884049431368,0.002,95
p0345-p0300,0.17519661837186845,0.001,125
p0198-p0214,0.16755671220766638,0.001,117
p0334-p0172,0.17993914640545394,0.001,100
p0089-p0127,0.43753843400260223,0.001,86
p0294-p0284,0.13110571935696877,0.001,120
p0042-p0334,0.19240714960273736,0.001,100
p0001-p0049,0.17644389028071822,0.001,95
p0307-p0303,0.0048941471276205606,0.931,108
p0107-p0305,0.18862633227467748,0.001,102
p0044-p0193,0.2644601113015641,0.001,90
p0346-p0109,0.1668081482036636,0.001,110
p0348-p0148,0.12821645400369627,0.002,97
p0368-p0262,0.20298422583999626,0.001,100
p0098-p0293,0.1444121240127622,0.002,107
p0041-p0271,0.3540965345433899,0.001,86
p0163-p0196,0.30151942441122165,0.001,92
p0106-p0079,0.32152590888446114,0.001,90
p0375-p0214,0.12335834936211273,0.006,105
p0355-p0072,0.2533149266605228,0.001,100
p0340-p0069,0.14717580804963062,0.003,106
p0009-p0021,0.21075772346123425,0.004,89
p0247-p0347,0.20338985385125632,0.001,91
p0358-p0173,0.1427968355420411,0.002,97
p0018-p0005,0.41211398388364423,0.001,85
p0012-p0332,0.1422645811859164,0.001,90
p0013-p0283,0.3421722505518968,0.001,88
p0190-p0127,0.2930179489883697,0.001,89
p0375-p0142,0.0941072027733763,0.024,112
p0266-p0019,0.12071304400491843,0.014,104
p0268-p0174,0.24286508291313438,0.001,101
p0101-p0007,0.2530967783539009,0.001,96
p0371-p0391,0.17038079446119345,0.001,98
p0012-p0017,-0.13439271064424368,0.034,93
p0221-p0147,0.1915289391814735,0.001,98
p0031-p0128,0.21312476934650249,0.001,102
p0327-p0078,0.35385732236411344,0.001,89
p0367-p0140,0.03122514700476037,0.451,104
p0283-p0007,0.2711712318969646,0.001,93
p0165-p0181,0.17886350999411624,0.001,106
p0127-p0253,0.13428813584094976,0.002,115
p0134-p0017,0.10878938400402476,0.096,92
p0200-p0327,0.2562762848913212,0.001,91
p0066-p0227,0.29955208651874166,0.001,100
p0378-p0138,0.1591633720235109,0.001,104
p0369-p0034,0.27255315326729723,0.001,93
p0237-p0037,0.2193019133325912,0.001,98
p0156-p0220,0.12901052785830233,0.007,99
p0361-p0161,0.19420559156538358,0.001,99
p0301-p0232,0.11833053639013316,0.003,100
p0352-p0310,0.11962524065454853,0.02,113
p0089-p0298,0.2104510555311406,0.001,96
p0198-p0041,0.1009666457490887,0.012,122
p0021-p0047,0.1769308144021779,0.005,93
p0026-p0180,0.21838958666347766,0.001,92
p0199-p0283,0.18323226489631136,0.001,116
p0193-p0151,0.10669121779708832,0.022,97
p0132-p0047,0.21918994603392686,0.001,93
p0264-p0365,0.27532146801470353,0.001,95
p0323-p0265,0.24568528409166934,0.001,96
p0032-p0160,0.42310414432567556,0.001,89
p0041-p0335,0.20545774166697395,0.001,93
p0111-p0032,0.30355393963846666,0.001,88
p0183-p0143,0.1837830131736699,0.001,100
p0383-p0117,0.09008141550063926,0.025,99
p0164-p0356,0.22882792985921957,0.001,106
p0317-p0004,0.2523429441062606,0.001,96
p0105-p0187,0.1320287963437014,0.001,118
p0007-p0228,0.23739286735770065,0.001,103
p0209-p0348,0.22772313317107662,0.001,96
p0199-p0220,0.11782019235399599,0.002,126
p0369-p0177,0.19283303350473627,0.001,94
p0054-p0333,0.1787555511359415,0.001,92
p0181-p0069,0.23573838971632913,0.001,98
p0133-p0184,0.0822933967343804,0.039,97
p0238-p0256,0.0985915549403882,0.022,110
p0179-p0102,0.18094841428998212,0.001,91
p0392-p0249,0.1534840689856485,0.001,122
p0042-p0397,0.33094111613700755,0.001,88
p0338-p0002,0.19596787566990348,0.001,104
p0214-p0346,0.11471651717317732,0.001,111
p0300-p0124,0.13751383674458653,0.003,102
p0159-p0120,0.186517880964675,0.001,110
p0362-p0248,0.09932619953085232,0.008,126
p0116-p0223,0.252509272316583,0.001,92
p0197-p0352,0.13796825165191873,0.003,108
p0153-p0368,0.17894340815382637,0.001,102
p0139-p0115,0.16459027997467285,0.001,114
p0034-p0274,0.19551322029364335,0.001,113
p0234-p0035,0.1727738011949386,0.002,98
p0157-p0194,0.32336233235840717,0.001,90
p0291-p0335,0.22707791108549835,0.001,95
p0002-p0316,0.3742692935775559,0.001,88
p0079-p0227,0.2387087253898493,0.001,99
p0347-p0061,0.16262521458491477,0.001,97
p0076-p0043,0.30079371481635253,0.001,87
p0120-p0157,0.2162132695385999,0.001,104
p0048-p0350,0.2653235637567912,0.001,98
p0003-p0195,0.1913128707189216,0.001,93
p0150-p0129,0.03121935378758198,0.459,123
p0386-p0122,0.11677874141892827,0.009,109
p0262-p0034,0.1999246418729936,0.001,95
p0323-p0080,0.1386166924835197,0.001,114
p0189-p0263,0.11311964399691449,0.014,103
p0074-p0081,0.1253139928955317,0.002,100
p0142-p0384,0.1313063126337057,0.001,108
p0263-p0002,0.18943328437695453,0.001,98
p0113-p0286,0.2526721748706795,0.001,99
p0228-p0202,0.18346679984785041,0.001,104
p0315-p0307,0.1583249757153376,0.001,100
p0144-p0351,0.16489034999887267,0.003,101
p0071-p0129,0.20208434160035904,0.001,93
p0170-p0043,0.09137343226468313,0.029,96
p0073-p0124,0.14682698544366302,0.001,98
p0375-p0248,0.15360086351656327,0.002,104
p0241-p0354,0.24021194603459084,0.001,94
p0192-p0342,0.07431779160596289,0.056,121
p0191-p0257,0.10713384943141285,0.012,112
p0339-p0362,0.0954271773492591,0.014,115
p0267-p0379,0.1809760688385433,0.001,115
p0196-p0352,0.157075681536535,0.001,111
p0065-p0372,0.14830317417418,0.001,120
p0018-p0034,0.299274338063497,0.001,89
p0131-p0358,0.15897717033987052,0.001,98
p0148-p0293,0.040119325780711854,0.358,111
p0182-p0361,0.26284180186527295,0.001,95
p0020-p0289,0.11677949495251513,0.008,111
p0056-p0127,0.23245513942168003,0.001,92
p0203-p0022,0.17081901229487848,0.002,105
p0278-p0028,0.1368272755769189,0.007,112
p0124-p0131,0.15639119325027337,0.001,92
p0279-p0203,0.1614972736009697,0.001,108
p0164-p0397,0.21060992911984552,0.001,99
p0157-p0038,0.378635968974383,0.001,86
4
p0295-p0320,0.18768354059671055,0.002,110
p0125-p0264,0.30719641103301626,0.001,88
p0321-p0256,0.09905145329803614,0.016,105
p0001-p0046,0.17301483158743275,0.001,92
p0394-p0178,-0.030466904393695794,0.46,113
p0365-p0287,0.1334439994642713,0.002,112
p0152-p0242,0.1149858878554995,0.009,103
p0238-p0073,0.16627232819578125,0.001,106
p0392-p0360,0.1916520655085555,0.001,120
p0048-p0076,0.1965932779761324,0.001,94

p0316-p0181,0.19933590142943514,0.001,103
p0008-p0126,0.19176096206209228,0.001,97
p0380-p0362,0.042117540175616745,0.314,113
p0339-p0344,0.08532529635989218,0.047,115
p0385-p0003,0.2842965343875476,0.001,91
p0085-p0157,0.30416630734100386,0.001,92
p0396-p0090,0.16203604056399332,0.002,96
p0384-p0034,0.15576293984101947,0.001,111
p0143-p0269,0.14758286970027062,0.001,114
p0244-p0026,0.274464302321568,0.001,91
p0128-p0244,0.26008542071831164,0.001,101
p0066-p0294,0.18896151257419996,0.001,118
p0163-p0363,0.07199887942063721,0.121,122
p0390-p0305,0.14251578677425866,0.002,117
p0379-p0190,0.21214822335856756,0.001,107
p0288-p0058,0.24507265911111129,0.001,99
p0386-p0166,0.10936304124127823,0.014,113
p0385-p0239,0.33982266048608206,0.001,88
p0132-p0140,0.037389190732058514,0.411,96
p0216-p0237,0.19388960237038935,0.001,106
p0025-p0382,0.2575753522916626,0.001,96
p0186-p0299,0.2901297005955034,0.001,89
p0148-p0037,0.161107212432282,0.001,92
p0165-p0097,0.21765830823031876,0.001,93
p0098-p0333,0.21070640336306792,0.001,89
p0074-p0103,0.2632026298720433,0.001,92
p0168-p0136,0.10047793444031473,0.026,106
p0253-p0216,0.0516281126142259,0.126,134
p0134-p0347,0.26590161332932283,0.001,89
p0371-p0176,0.14422220971182595,0.001,98
p0252-p0135,0.29260761507836475,0.001,88
p0062-p0304,0.22245516169589788,0.001,96
p0389-p0239,0.20039465690904887,0.001,95
p0293-p0049,0.21969025513765753,0.001,105
p0395-p0096,0.27194598785897545,0.001,98
p0005-p0303,0.1071400586186612,0.023,95
p0305-p0191,0.1795641035284575,0.001,118
p0100-p0048,0.26856462860808944,0.001,91
p0198-p0350,0.15995658442574504,0.001,123
p0096-p0006,0.11172652384917375,0.009,100
p0149-p0371,0.07007323977504451,0.142,110
p0339-p0313,0.15665616077022188,0.001,121
p0208-p0001,0.10078576022365389,0.027,118
p0049-p0096,0.18198501766237593,0.001,98
p0169-p0373,0.10494853958417472,0.006,117
p0324-p0171,0.08057101137034381,0.081,103
p0373-p0171,0.13305714644763406,0.001,112
p0326-p0171,0.0992535341425115,0.022,99
p0264-p0370,0.07052542043764197,0.084,116
p0047-p0075,0.3226203303051215,0.001,88
p0384-p0198,0.04541875326399656,0.246,121
p0231-p0208,0.02088407443458018,0.602,119
p0012-p0342,0.09413687236234927,0.014,113
p0305-p0071,0.2921685297738367,0.001,94
p0171-p0268,0.260164173927952,0.001,91
p0164-p0199,0.2179491662304166,0.001,116
p0361-p0310,0.22904369756582613,0.001,94
p0166-p0357,0.3262594290872991,0.001,95
p0202-p0142,0.06847595388106756,0.099,116
p0246-p0294,0.0925926329466101,0.006,135
p0327-p0150,0.130278069072393,0.002,109
p0346-p0028,0.1558682689167551,0.001,115
p0219-p0132,0.087293351265023,0.05,109
p0378-p0319,0.19604625498012504,0.001,106
p0002-p0366,0.15817743271179327,0.002,94
p0376-p0040,0.12315466698462586,0.006,103
p0318-p0190,0.18714292243913985,0.001,112
p0370-p0132,0.09098062318696354,0.032,113
p0379-p0192,0.1573521891497681,0.001,113
p0190-p0165,0.2161948484924689,0.001,94
p0266-p0221,0.2945588548468633,0.001,90
p0230-p0175,0.08591359812688701,0.032,118
p0371-p0096,0.19474558417857635,0.001,97
p0117-p0157,0.231140317168521,0.001,93
p0183-p0310,0.13535031569965855,0.001,111
p0291-p0204,0.25692999979004505,0.001,92
p0025-p0119,0.1873579101625774,0.001,96
p0076-p0164,0.24452564955316733,0.001,99
p0162-p0395,0.15972196596179988,0.004,107
p0202-p0004,0.11042521806396947,0.013,114
p0339-p0265,0.1312325780651834,0.001,126
p0259-p0045,0.09524266015028006,0.021,115
p0285-p0159,0.1398911905433196,0.002,118
p0208-p0000,0.09531382101005673,0.026,113
p0077-p0373,0.1264608151611484,0.002,111
p0000-p0019,0.24807884992694496,0.001,93
p0224-p0028,0.1714248415324245,0.001,99
p0242-p0124,0.05503959397890334,0.162,121
p0105-p0246,0.07460304992744082,0.06,119
p0121-p0189,0.14872978417489724,0.002,118
p0012-p0135,0.1991959577319432,0.001,89
p0022-p0307,0.15134889603157062,0.001,106
p0259-p0024,0.11303389263810365,0.01,116
p0128-p0272,0.22815757598965028,0.001,104
p0262-p0222,0.12529719012274224,0.007,114
p0244-p0321,0.08714072548723488,0.056,105
p0091-p0052,0.1344905821975688,0.001,118
p0091-p0068,0.1278550194746602,0.002,112
p0143-p0279,0.15013764578723454,0.003,107
p0323-p0295,0.23834706870278302,0.001,102
p0113-p0204,0.2629237368976123,0.001,93
p0384-p0283,0.08712814937226089,0.054,112
p0030-p0325,0.2468158905025921,0.001,107
p0143-p0164,0.21155667007884266,0.001,105
p0087-p0040,0.21005932955836418,0.001,96
p0320-p0100,0.3333574414902138,0.001,88
p0378-p0137,0.190624037996889,0.001,102
p0113-p0133,0.20100728459004455,0.001,92
p0049-p0165,0.16427409262479073,0.002,97
p0222-p0000,0.1825041241896144,0.001,106
p0153-p0120,0.10654447415063134,0.009,111
p0198-p0140,0.007189884125457079,0.85,122
p0309-p0340,0.20500048394149567,0.001,126
p0355-p0254,0.21421845192620018,0.001,95
p0039-p0068,0.2559649887235679,0.001,90
p0113-p0019,0.20365797281565673,0.001,97
p0097-p0301,0.10710539742802652,0.015,103
p0153-p0399,0.25684599956750126,0.001,95
p0365-p0129,0.15802124256826844,0.001,100
p0184-p0010,0.11582649366335489,0.003,93
p0399-p0044,0.30408213316928345,0.001,91
p0294-p0241,0.17005550159380015,0.001,118
p0125-p0205,0.16409677251841984,0.007,96
p0288-p0133,0.11984065669171619,0.007,107
p0062-p0164,0.24742724487735088,0.001,96
p0147-p0271,0.16695389349317935,0.001,102
p0204-p0315,0.19451233125795003,0.001,98
p0309-p0398,0.15609763701343168,0.001,126
p0160-p0153,0.197174624865248,0.001,97
p0362-p0065,0.1987409272600684,0.001,105
p0036-p0000,0.29967841548086926,0.001,89
p0390-p0031,0.15531851319700601,0.001,106
p0355-p0036,0.18845775862433775,0.001,102
p0114-p0229,0.13158293273704905,0.002,115
p0027-p0398,0.19930878026366336,0.001,102
p0092-p0252,0.3079010999819746,0.001,92
p0077-p0361,0.22166402102236143,0.001,96
p0339-p0350,0.17120794918766022,0.001,120
p0389-p0290,0.1789312297252336,0.001,115
p0027-p0084,0.22012858100909563,0.001,96
p0078-p0070,0.3558034763806926,0.001,90
p0048-p0028,0.16628355745251952,0.001,101
p0132-p0030,0.20702041510521996,0.001,93
p0081-p0000,0.25876651843617393,0.001,92
p0101-p0208,0.11625388236424272,0.009,114
p0339-p0134,0.1440998715262496,0.001,115
p0078-p0122,0.26235291072450617,0.001,94
p0290-p0164,0.1799903993864725,0.001,110
p0149-p0191,0.2196440520220965,0.001,104
p0063-p0031,0.3402362520120392,0.001,86

p0049-p0283,0.3186783569403609,0.001,89
p0102-p0360,0.17851752330082066,0.001,105
p0386-p0367,-0.042760366874933564,0.249,125
p0335-p0264,0.3076767466098317,0.001,90
p0368-p0131,0.22442529190567134,0.001,102
p0018-p0144,0.25804914969757753,0.001,93
p0174-p0263,0.18935138481860517,0.001,104
p0061-p0147,0.0864684813785637,0.047,111
p0372-p0033,0.15097391641871094,0.001,117
p0395-p0316,0.2790718226158283,0.001,102
p0394-p0371,0.09038927747708667,0.058,108
p0206-p0384,0.14091983391250792,0.001,110
p0241-p0229,0.12470821363484247,0.005,113
p0160-p0108,0.2061637423098636,0.001,94
p0249-p0379,0.19409738365464538,0.001,127
p0314-p0043,0.19980658235874615,0.001,93
p0244-p0180,0.27559581818126255,0.001,88
p0165-p0034,0.20484241406660814,0.001,93
p0355-p0210,0.14793694647874453,0.003,106
p0246-p0070,0.08397304850874288,0.041,123
p0217-p0236,0.22206373040101404,0.001,101
p0362-p0193,0.1609285707891325,0.001,110
p0098-p0014,0.28809610193682617,0.001,87
p0388-p0114,0.07677685051148718,0.083,119
p0185-p0143,0.11065359216026019,0.004,115
p0220-p0179,0.17675568912952605,0.001,97
p0210-p0289,0.11097537203289268,0.014,111
p0311-p0347,0.14802372762305158,0.001,114
p0034-p0234,0.2712925936148673,0.001,98

p0334-p0345,0.09485431652660892,0.017,124
p0178-p0325,0.17893493775738262,0.001,108
