10317.000001000,
10317.000001332,
10317.000001333,
10317.000001334,
10317.000001336,
10317.000001344,
10317.000001345,
10317.000001346,
10317.000001347,
10317.000001350,
10317.000001351,
10317.000001352,
10317.000001353,
10317.000001354,
10317.000001360,
10317.000001362,
10317.000001363,
10317.000001364,
10317.000001367,
10317.000001372,
10317.000001374,
10317.000001375,
10317.000001376,
10317.000001377,
10317.000001378,
10317.000001379,
10317.000001380,
10317.000001384,
10317.000001386,
10317.000001389,
10317.000001390,
10317.000001391,
10317.000001396,
10317.000001397,
10317.000001398,
10317.000001399,
10317.000001400,
10317.000001401,
10317.000001404,
10317.000001405,
10317.000001408,
10317.000001410,
10317.000001411,
10317.000001417,
10317.000001419,
10317.000001422,
10317.000001423,
10317.000001427,
10317.000001432,
10317.000001435,
10317.000001436,
10317.000001438,
10317.000001441,
10317.000001446,
10317.000001449,
10317.000001450,
10317.000001451,
10317.000001454,
10317.000001459,
10317.000001464,
10317.000001477,
10317.000001481,
10317.000001482,
10317.000001483,
10317.000001487,
10317.000001488,
10317.000001492,
10317.000001493,
10317.000001496,
10317.000001497,
10317.000001499,
10317.000001500,
10317.000001501,
10317.000001504,
10317.000001505,
10317.000001507,
10317.000001509,
10317.000001512,
10317.000001513,
10317.000001516,
10317.000001519,
10317.000001520,
10317.000001521,
10317.000001524,
10317.000001525,
10317.000001527,
10317.000001528,
10317.000001529,
10317.000001530,
10317.000001531,
10317.000001533,
10317.000001534,
10317.000001535,
10317.000001538,
10317.000001540,
10317.000001541,
10317.000001542,
10317.000001543,
10317.000001544,
10317.000001545,
10317.000001546,
10317.000001548,
10317.000001549,
10317.000001551,
10317.000001552,
10317.000001555,
10317.000001556,
10317.000001558,
10317.000001559,
10317.000001565,
10317.000001568,
10317.000001570,
10317.000001571,
10317.000001572,
10317.000001573,
10317.000001574,
10317.000001575,
10317.000001576,
10317.000001579,
10317.000001580,
10317.000001582,
10317.000001583,
10317.000001585,
10317.000001586,
10317.000001587,
10317.000001589,
10317.000001590,
10317.000001593,
10317.000001594,
10317.000001595,
10317.000001597,
10317.000001600,
10317.000001605,
10317.000001611,
10317.000001613,
10317.000001614,
10317.000001615,
10317.000001616,
10317.000001618,
10317.000001619,
10317.000001620,
10317.000001621,
10317.000001622,
10317.000001626,
10317.000001630,
10317.000001631,
10317.000001632,
10317.000001635,
10317.000001640,
10317.000001645,
10317.000001646,
10317.000001647,
10317.000001649,
10317.000001650,
10317.000001651,
10317.000001652,
10317.000001654,
10317.000001656,
10317.000001658,
10317.000001659,
10317.000001660,
10317.000001661,
10317.000001662,
10317.000001669,
10317.000001671,
10317.000001673,
10317.000001676,
10317.000001678,
10317.000001679,
10317.000001684,
10317.000001685,
10317.000001687,
10317.000001688,
10317.000001694,
10317.000001697,
10317.000001699,
10317.000001701,
10317.000001702,
10317.000001704,
10317.000001705,
10317.000001711,
10317.000001712,
10317.000001713,
10317.000001714,
10317.000001719,
10317.000001724,
10317.000001725,
10317.000001726,
10317.000001730,
10317.000001731,
10317.000001732,
10317.000001734,
10317.000001735,
10317.000001745,
10317.000001747,
10317.000001748,
10317.000001749,
10317.000001750,
10317.000001751,
10317.000001755,
10317.000001756,
10317.000001759,
10317.000001762,
10317.000001763,
10317.000001764,
10317.000001765,
10317.000001766,
10317.000001769,
10317.000001770,
10317.000001772,
10317.000001778,
10317.000001779,
10317.000001780,
10317.000001782,
10317.000001783,
10317.000001786,
10317.000001787,
10317.000001789,
10317.000001792,
10317.000001793,
10317.000001794,
10317.000001795,
10317.000001797,
10317.000001798,
10317.000001799,
10317.000001801,
10317.000001802,
10317.000001803,
10317.000001804,
10317.000001805,
10317.000001808,
10317.000001811,
10317.000001812,
10317.000001816,
10317.000001820,
10317.000001826,
10317.000001827,
10317.000001830,
10317.000001832,
10317.000001833,
10317.000001835,
10317.000001837,
10317.000001842,
10317.000001851,
10317.000001852,
10317.000001854,
10317.000001860,
10317.000001861,
10317.000001862,
10317.000001866,
10317.000001868,
10317.000001870,
10317.000001874,
10317.000001878,
10317.000001879,
10317.000001882,
10317.000001884,
10317.000001886,
10317.000001887,
10317.000001888,
10317.000001892,
10317.000001895,
10317.000001897,
10317.000001902,
10317.000001903,
10317.000001905,
10317.000001906,
10317.000001907,
10317.000001908,
10317.000001911,
10317.000001912,
10317.000001916,
10317.000001917,
10317.000001919,
10317.000001922,
10317.000001923,
10317.000001929,
10317.000001930,
10317.000001933,
10317.000001934,
10317.000001936,
10317.000001939,
10317.000001940,
10317.000001944,
10317.000001947,
10317.000001948,
10317.000001955,
10317.000001956,
10317.000001960,
10317.000001961,
10317.000001962,
10317.000001965,
10317.000001966,
10317.000001969,
10317.000001970,
10317.000001978,
10317.000001979,
10317.000001980,
10317.000001985,
10317.000001986,
10317.000001987,
10317.000001988,
10317.000002005,
10317.000002011,
10317.000002013,
10317.000002014,
10317.000002019,
10317.000002020,
10317.000002023,
10317.000002027,
10317.000002028,
10317.000002029,
10317.000002030,
10317.000002033,
10317.000002034,
10317.000002035,
10317.000002036,
10317.000002037,
10317.000002038,
10317.000002042,
10317.000002043,
10317.000002044,
10317.000002049,
10317.000002051,
10317.000002052,
10317.000002056,
10317.000002059,
10317.000002060,
10317.000002063,
10317.000002064,
10317.000002067,
10317.000002068,
10317.000002071,
10317.000002072,
10317.000002073,
10317.000002078,
10317.000002079,
10317.000002080,
10317.000002081,
10317.000002082,
10317.000002087,
10317.000002088,
10317.000002099,
10317.000002100,
10317.000002102,
10317.000002109,
10317.000002111,
10317.000002112,
10317.000002113,
10317.000002114,
10317.000002125,
10317.000002126,
10317.000002132,
10317.000002141,
10317.000002142,
10317.000002145,
10317.000002146,
10317.000002147,
10317.000002148,
10317.000002151,
10317.000002152,
10317.000002157,
10317.000002159,
10317.000002160,
10317.000002161,
10317.000002162,
10317.000002171,
10317.000002172,
10317.000002173,
10317.000002175,
10317.000002176,
10317.000002177,
10317.000002178,
10317.000002179,
10317.000002180,
10317.000002181,
10317.000002182,
10317.000002183,
10317.000002184,
10317.000002185,
10317.000002186,
10317.000002191,
10317.000002193,
10317.000002197,
10317.000002198,
10317.000002199,
10317.000002200,
10317.000002201,
10317.000002202,
10317.000002205,
10317.000002207,
10317.000002208,
10317.000002211,
10317.000002212,
10317.000002219,
10317.000002220,
10317.000002221,
10317.000002222,
10317.000002223,
10317.000002224,
10317.000002229,
10317.000002230,
10317.000002237,
10317.000002243,
10317.000002244,
10317.000002247,
10317.000002248,
10317.000002250,
10317.000002251,
10317.000002252,
10317.000002253,
10317.000002257,
10317.000002258,
10317.000002259,
10317.000002260,
10317.000002261,
10317.000002262,
10317.000002271,
10317.000002272,
10317.000002273,
10317.000002274,
10317.000002276,
10317.000002281,
10317.000002282,
10317.000002287,
10317.000002288,
10317.000002290,
10317.000002295,
10317.000002296,
10317.000002301,
10317.000002302,
10317.000002303,
10317.000002304,
10317.000002309,
10317.000002310,
10317.000002315,
10317.000002316,
10317.000002319,
10317.000002320,
10317.000002321,
10317.000002322,
10317.000002325,
10317.000002326,
10317.000002329,
10317.000002330,
10317.000002331,
10317.000002334,
10317.000002335,
10317.000002336,
10317.000002337,
10317.000002341,
10317.000002342,
10317.000002345,
10317.000002346,
10317.000002347,
10317.000002348,
10317.000002349,
10317.000002350,
10317.000002359,
10317.000002360,
10317.000002369,
10317.000002370,
10317.000002371,
10317.000002372,
10317.000002381,
10317.000002382,
10317.000002383,
10317.000002384,
10317.000002387,
10317.000002388,
10317.000002389,
10317.000002390,
10317.000002391,
10317.000002392,
10317.000002395,
10317.000002396,
10317.000002403,
10317.000002404,
10317.000002413,
10317.000002414,
10317.000002417,
10317.000002418,
10317.000002418A,
10317.000002418B,
10317.000002418a,
10317.000002418b,
10317.000002419,
10317.000002420,
10317.000002421,
10317.000002435,
10317.000002437,
10317.000002438,
10317.000002443,
10317.000002444,
10317.000002445,
10317.000002446,
10317.000002449,
10317.000002450,
10317.000002451,
10317.000002452,
10317.000002457,
10317.000002458,
10317.000002465,
10317.000002466,
10317.000002467,
10317.000002468,
10317.000002471,
10317.000002472,
10317.000002475,
10317.000002476,
10317.000002481,
10317.000002482,
10317.000002489,
10317.000002490,
10317.000002491,
10317.000002492,
10317.000002493,
10317.000002494,
10317.000002497,
10317.000002498,
10317.000002501,
10317.000002502,
10317.000002503,
10317.000002504,
10317.000002505,
10317.000002506,
10317.000002511,
10317.000002512,
10317.000002519,
10317.000002520,
10317.000002529,
10317.000002530,
10317.000002531,
10317.000002532,
10317.000002533,
10317.000002534,
10317.000002537,
10317.000002538,
10317.000002545,
10317.000002546,
10317.000002563,
10317.000002564,
10317.000002567,
10317.000002568,
10317.000002575,
10317.000002576,
10317.000002577,
10317.000002578,
10317.000002581,
10317.000002587,
10317.000002588,
10317.000002589,
10317.000002590,
10317.000002595,
10317.000002596,
10317.000002597,
10317.000002598,
10317.000002605,
10317.000002606,
10317.000002607,
10317.000002608,
10317.000002609,
10317.000002610,
10317.000002615,
10317.000002616,
10317.000002619,
10317.000002620,
10317.000002625,
10317.000002626,
10317.000002628,
10317.000002631,
10317.000002632,
10317.000002637,
10317.000002638,
10317.000002641,
10317.000002642,
10317.000002645,
10317.000002646,
10317.000002649,
10317.000002650,
10317.000002651,
10317.000002652,
10317.000002655,
10317.000002656,
10317.000002665,
10317.000002669,
10317.000002670,
10317.000002683,
10317.000002684,
10317.000002687,
10317.000002688,
10317.000002689,
10317.000002690,
10317.000002697,
10317.000002698,
10317.000002703,
10317.000002704,
10317.000002709,
10317.000002710,
10317.000002711,
10317.000002712,
10317.000002713,
10317.000002715,
10317.000002716,
10317.000002717,
10317.000002721,
10317.000002722,
10317.000002734,
10317.000002735,
10317.000002736,
10317.000002739,
10317.000002740,
10317.000002749,
10317.000002750,
10317.000002751,
10317.000002752,
10317.000002765,
10317.000002769,
10317.000002770,
10317.000002771,
10317.000002772,
10317.000002773,
10317.000002774,
10317.000002777,
10317.000002778,
10317.000002781,
10317.000002782,
10317.000002783,
10317.000002784,
10317.000002787,
10317.000002788,
10317.000002793,
10317.000002794,
10317.000002801,
10317.000002802,
10317.000002803,
10317.000002805,
10317.000002806,
10317.000002807,
10317.000002808,
10317.000002809,
10317.000002810,
10317.000002811,
10317.000002812,
10317.000002813,
10317.000002814,
10317.000002817,
10317.000002818,
10317.000002819,
10317.000002820,
10317.000002821,
10317.000002822,
10317.000002824A,
10317.000002824B,
10317.000002825,
10317.000002826,
10317.000002829,
10317.000002830,
10317.000002831,
10317.000002833,
10317.000002834,
10317.000002841,
10317.000002842,
10317.000002849,
10317.000002850,
10317.000002851,
10317.000002853,
10317.000002854,
10317.000002859,
10317.000002860,
10317.000002863,
10317.000002864,
10317.000002865,
10317.000002866,
10317.000002867,
10317.000002868,
10317.000002869,
10317.000002871,
10317.000002872,
10317.000002873,
10317.000002874,
10317.000002877,
10317.000002878,
10317.000002881,
10317.000002882,
10317.000002883,
10317.000002884,
10317.000002885,
10317.000002886,
10317.000002889,
10317.000002890,
10317.000002893,
10317.000002894,
10317.000002897,
10317.000002898,
10317.000002905,
10317.000002906,
10317.000002908,
10317.000002911,
10317.000002921,
10317.000002922,
10317.000002929,
10317.000002930,
10317.000002939,
10317.000002940,
10317.000002942,
10317.000002943,
10317.000002944,
10317.000002945,
10317.000002946,
10317.000002951,
10317.000002952,
10317.000002955,
10317.000002958,
10317.000002963,
10317.000002965,
10317.000002969,
10317.000002970,
10317.000002971,
10317.000002972,
10317.000002979,
10317.000002980,
10317.000002995,
10317.000002996,
10317.000002997,
10317.000003001,
10317.000003002,
10317.000003003,
10317.000003004,
10317.000003007,
10317.000003008,
10317.000003009,
10317.000003022,
10317.000003023,
10317.000003024,
10317.000003025,
10317.000003026,
10317.000003027,
10317.000003028,
10317.000003029,
10317.000003030,
10317.000003031,
10317.000003032,
10317.000003033,
10317.000003046,
10317.000003047,
10317.000003048,
10317.000003055,
10317.000003057,
10317.000003058,
10317.000003059,
10317.000003060,
10317.000003061,
10317.000003062,
10317.000003063,
10317.000003078,
10317.000003079,
10317.000003080,
10317.000003081,
10317.000003082,
10317.000003083,
10317.000003085,
10317.000003086,
10317.000003087,
10317.000003088,
10317.000003089,
10317.000003090,
10317.000003091,
10317.000003092,
10317.000003093,
10317.000003097,
10317.000003098,
10317.000003099,
10317.000003100,
10317.000003101,
10317.000003102,
10317.000003103,
10317.000003104,
10317.000003105,
10317.000003118,
10317.000003119,
10317.000003120,
10317.000003125,
10317.000003126,
10317.000003130,
10317.000003131,
10317.000003132,
10317.000003136,
10317.000003137,
10317.000003145,
10317.000003146,
10317.000003147,
10317.000003149,
10317.000003150,
10317.000003154,
10317.000003155,
10317.000003157,
10317.000003158,
10317.000003159,
10317.000003160,
10317.000003161,
10317.000003166,
10317.000003167,
10317.000003168,
10317.000003169,
10317.000003170,
10317.000003171,
10317.000003172,
10317.000003173,
10317.000003174,
10317.000003175,
10317.000003176,
10317.000003177,
10317.000003188,
10317.000003189,
10317.000003193,
10317.000003196,
10317.000003197,
10317.000003199,
10317.000003200,
10317.000003201,
10317.000003205,
10317.000003206,
10317.000003207,
10317.000003214,
10317.000003215,
10317.000003216,
10317.000003220,
10317.000003221,
10317.000003222,
10317.000003223,
10317.000003224,
10317.000003225,
10317.000003226,
10317.000003227,
10317.000003228,
10317.000003235,
10317.000003236,
10317.000003237,
10317.000003240,
10317.000003265,
10317.000003266,
10317.000003267,
10317.000003277,
10317.000003279,
10317.000003280,
10317.000003281,
10317.000003282,
10317.000003283,
10317.000003284,
10317.000003285,
10317.000003287,
10317.000003298,
10317.000003299,
10317.000003300,
10317.000003301,
10317.000003302,
10317.000003303,
10317.000003316,
10317.000003317,
10317.000003319,
10317.000003320,
10317.000003321,
10317.000003331,
10317.000003332,
10317.000003334,
10317.000003336,
10317.000003337,
10317.000003338,
10317.000003339,
10317.000003349,
10317.000003350,
10317.000003351,
10317.000003358,
10317.000003359,
10317.000003360,
10317.000003364,
10317.000003365,
10317.000003366,
10317.000003367,
10317.000003368,
10317.000003369,
10317.000003370,
10317.000003372,
10317.000003382,
10317.000003385,
10317.000003386,
10317.000003387,
10317.000003388,
10317.000003389,
10317.000003390,
10317.000003399,
10317.000003409,
10317.000003410,
10317.000003411,
10317.000003421,
10317.000003422,
10317.000003423,
10317.000003424,
10317.000003425,
10317.000003426,
10317.000003430,
10317.000003431,
10317.000003432,
10317.000003433,
10317.000003436,
10317.000003437,
10317.000003438,
10317.000003439,
10317.000003440,
10317.000003441,
10317.000003442,
10317.000003443,
10317.000003451,
10317.000003452,
10317.000003453,
10317.000003458,
10317.000003473,
10317.000003475,
10317.000003476,
10317.000003489,
10317.000003490,
10317.000003491,
10317.000003492,
10317.000003493,
10317.000003494,
10317.000003495,
10317.000003496,
10317.000003505,
10317.000003506,
10317.000003507,
10317.000003508,
10317.000003509,
10317.000003511,
10317.000003512,
10317.000003529,
10317.000003530,
10317.000003531,
10317.000003532,
10317.000003535,
10317.000003536,
10317.000003537,
10317.000003538,
10317.000003540,
10317.000003549,
10317.000003550,
10317.000003551,
10317.000003557,
10317.000003558,
10317.000003559,
10317.000003560,
10317.000003577,
10317.000003578,
10317.000003579,
10317.000003580,
10317.000003593,
10317.000003594,
10317.000003595,
10317.000003596,
10317.000003601,
10317.000003602,
10317.000003603,
10317.000003604,
10317.000003609,
10317.000003610,
10317.000003611,
10317.000003612,
10317.000003638,
10317.000003639,
10317.000003640,
10317.000003649,
10317.000003650,
10317.000003651,
10317.000003652,
10317.000003666,
10317.000003668,
10317.000003701,
10317.000003702,
10317.000003703,
10317.000003704,
10317.000003713,
10317.000003714,
10317.000003715,
10317.000003716,
10317.000003717,
10317.000003718,
10317.000003719,
10317.000003720,
10317.000003729,
10317.000003730,
10317.000003731,
10317.000003732,
10317.000003757,
10317.000003760,
10317.000003761,
10317.000003793,
10317.000003794,
10317.000003795,
10317.000003796,
10317.000003797,
10317.000003798,
10317.000003799,
10317.000003800,
10317.000003809,
10317.000003810,
10317.000003811,
10317.000003812,
10317.000003817,
10317.000003818,
10317.000003819,
10317.000003820,
10317.000003830,
10317.000003837,
10317.000003838,
10317.000003841,
10317.000003842,
10317.000003843,
10317.000003844,
10317.000003849,
10317.000003850,
10317.000003851,
10317.000003852,
10317.000003879,
10317.000003880,
10317.000003891,
10317.000003894,
10317.000003895,
10317.000003896,
10317.000003897,
10317.000003898,
10317.000003899,
10317.000003900,
10317.000003913,
10317.000003915,
10317.000003921,
10317.000003922,
10317.000003923,
10317.000003924,
10317.000003937,
10317.000003949,
10317.000003950,
10317.000003951,
10317.000003952,
10317.000003954,
10317.000003955,
10317.000003956,
10317.000003969,
10317.000003970,
10317.000003971,
10317.000003972,
10317.000003973,
10317.000003974,
10317.000003975,
10317.000003981,
10317.000003982,
10317.000003983,
10317.000003984,
10317.000003995,
10317.000003996,
10317.000004009,
10317.000004010,
10317.000004011,
10317.000004012,
10317.000004018,
10317.000004025,
10317.000004026,
10317.000004039,
10317.000004040,
10317.000004053,
10317.000004054,
10317.000004055,
10317.000004056,
10317.000004057,
10317.000004058,
10317.000004059,
10317.000004060,
10317.000004061,
10317.000004062,
10317.000004072,
10317.000004075,
10317.000004076,
10317.000004077,
10317.000004078,
10317.000004079,
10317.000004086,
10317.000004090,
10317.000004139,
10317.000004141,
10317.000004142,
10317.000004144,
10317.000004145,
10317.000004147,
10317.000004148,
10317.000004157,
10317.000004158,
10317.000004159,
10317.000004160,
10317.000004161,
10317.000004162,
10317.000004163,
10317.000004185,
10317.000004187,
10317.000004188,
10317.000004189,
10317.000004190,
10317.000004191,
10317.000004192,
10317.000004206,
10317.000004207,
10317.000004208,
10317.000004213,
10317.000004214,
10317.000004215,
10317.000004216,
10317.000004218,
10317.000004219,
10317.000004220,
10317.000004221,
10317.000004222,
10317.000004223,
10317.000004224,
10317.000004225,
10317.000004226,
10317.000004234,
10317.000004236,
10317.000004237,
10317.000004238,
10317.000004239,
10317.000004241,
10317.000004242,
10317.000004243,
10317.000004244,
10317.000004245,
10317.000004247,
10317.000004249,
10317.000004250,
10317.000004265,
10317.000004266,
10317.000004267,
10317.000004272,
10317.000004273,
10317.000004278,
10317.000004280,
10317.000004281,
10317.000004282,
10317.000004283,
10317.000004284,
10317.000004285,
10317.000004286,
10317.000004287,
10317.000004288,
10317.000004289,
10317.000004290,
10317.000004291,
10317.000004292,
10317.000004293,
10317.000004294,
10317.000004596,
10317.000004602,
10317.000004603,
10317.000004611,
10317.000004612,
10317.000004613,
10317.000004614,
10317.000004616,
10317.000004618,
10317.000004625,
10317.000004629,
10317.000004631,
10317.000004633,
10317.000004636,
10317.000004640,
10317.000004641,
10317.000004642,
10317.000004645,
10317.000004650,
10317.000004651,
10317.000004652,
10317.000004654,
10317.000004656,
10317.000004657,
10317.000004659,
10317.000004660,
10317.000004662,
10317.000004666,
10317.000004667,
10317.000004670,
10317.000004671,
10317.000004672,
10317.000004672a,
10317.000004672b,
10317.000004676,
10317.000004677,
10317.000004679,
10317.000004680,
10317.000004686,
10317.000004689,
10317.000004691,
10317.000004692,
10317.000004693,
10317.000004694,
10317.000004695,
10317.000004696,
10317.000004697,
10317.000004699,
10317.000004703,
10317.000004705,
10317.000004707,
10317.000004709,
10317.000004711,
10317.000004714,
10317.000004716,
10317.000004719,
10317.000004721,
10317.000004726,
10317.000004730,
10317.000004731,
10317.000004734,
10317.000004735,
10317.000004736,
10317.000004737,
10317.000004738,
10317.000004744,
10317.000004747,
10317.000004749,
10317.000004752,
10317.000004753,
10317.000004758,
10317.000004759,
10317.000004764,
10317.000004765,
10317.000004773,
10317.000004774,
10317.000004775,
10317.000004780,
10317.000004781,
10317.000004782,
10317.000004783,
10317.000004786,
10317.000004787,
10317.000004790,
10317.000004792,
10317.000004793,
10317.000004796,
10317.000004797,
10317.000004800,
10317.000004801,
10317.000004806,
10317.000004807,
10317.000004808,
10317.000004809,
10317.000004811,
10317.000004812,
10317.000004813,
10317.000004814,
10317.000004815,
10317.000004818,
10317.000004819,
10317.000004820,
10317.000004821,
10317.000004822,
10317.000004823,
10317.000004830,
10317.000004831,
10317.000004833,
10317.000004836,
10317.000004837,
10317.000004846,
10317.000004847,
10317.000004848,
10317.000004849,
10317.000004854,
10317.000004855,
10317.000004858,
10317.000004859,
10317.000004860,
10317.000004864,
10317.000004865,
10317.000004872,
10317.000004873,
10317.000004878,
10317.000004879,
10317.000004880,
10317.000004881,
10317.000004886,
10317.000004887,
10317.000004888,
10317.000004889,
10317.000004890,
10317.000004891,
10317.000004894,
10317.000004896,
10317.000004903,
10317.000004904,
10317.000004905,
10317.000004915,
10317.000004916,
10317.000004917,
10317.000004918,
10317.000004919,
10317.000004920,
10317.000004921,
10317.000004922,
10317.000004923,
10317.000004924,
10317.000004925,
10317.000004926,
10317.000004927,
10317.000004928,
10317.000004929,
10317.000004930,
10317.000004931,
10317.000004932,
10317.000004936,
10317.000004937,
10317.000004938,
10317.000004951,
10317.000004952,
10317.000004953,
10317.000004971,
10317.000004972,
10317.000004973,
10317.000004974,
10317.000004979,
10317.000004980,
10317.000004984,
10317.000004985,
10317.000004986,
10317.000005007,
10317.000005008,
10317.000005009,
10317.000005010,
10317.000005012,
10317.000005013,
10317.000005014,
10317.000005015,
10317.000005016,
10317.000005017,
10317.000005019,
10317.000005020,
10317.000005021,
10317.000005023,
10317.000005024,
10317.000005025,
10317.000005026,
10317.000005031,
10317.000005032,
10317.000005033,
10317.000005034,
10317.000005035,
10317.000005036,
10317.000005037,
10317.000005038,
10317.000005039,
10317.000005040,
10317.000005041,
10317.000005042,
10317.000005059,
10317.000005060,
10317.000005061,
10317.000005062,
10317.000005063,
10317.000005064,
10317.000005065,
10317.000005066,
10317.000005067,
10317.000005068,
10317.000005069,
10317.000005070,
10317.000005071,
10317.000005072,
10317.000005073,
10317.000005079,
10317.000005080,
10317.000005081,
10317.000005082,
10317.000005083,
10317.000005084,
10317.000005085,
10317.000005086,
10317.000005087,
10317.000005088,
10317.000005159,
10317.000005160,
10317.000005161,
10317.000005162,
10317.000005163,
10317.000005164,
10317.000005165,
10317.000005166,
10317.000005167,
10317.000005168,
10317.000005219,
10317.000005220,
10317.000005221,
10317.000005222,
10317.000005223,
10317.000005224,
10317.000005225,
10317.000005226,
10317.000005227,
10317.000005228,
10317.000005234,
10317.000005235,
10317.000005236,
10317.000005237,
10317.000005238,
10317.000005259,
10317.000005260,
10317.000005261,
10317.000005262,
10317.000005263,
10317.000005289,
10317.000005290,
10317.000005291,
10317.000005292,
10317.000005293,
10317.000005359,
10317.000005360,
10317.000005361,
10317.000005362,
10317.000005363,
10317.000005419,
10317.000005420,
10317.000005421,
10317.000005422,
10317.000005423,
10317.000005429,
10317.000005430,
10317.000005431,
10317.000005432,
10317.000005433,
10317.000005454,
10317.000005455,
10317.000005456,
10317.000005457,
10317.000005458,
10317.000005549,
10317.000005550,
10317.000005551,
10317.000005552,
10317.000005553,
10317.000005554,
10317.000005555,
10317.000005556,
10317.000005557,
10317.000005558,
10317.000005564,
10317.000005565,
10317.000005566,
10317.000005567,
10317.000005568,
10317.000005569,
10317.000005570,
10317.000005571,
10317.000005572,
10317.000005573,
10317.000005574,
10317.000005575,
10317.000005576,
10317.000005577,
10317.000005578,
10317.000005594,
10317.000005595,
10317.000005596,
10317.000005597,
10317.000005598,
10317.000005634,
10317.000005635,
10317.000005636,
10317.000005637,
10317.000005638,
10317.000005644,
10317.000005645,
10317.000005646,
10317.000005647,
10317.000005648,
10317.000005649,
10317.000005650,
10317.000005651,
10317.000005652,
10317.000005653,
10317.000005654,
10317.000005655,
10317.000005656,
10317.000005657,
10317.000005658,
10317.000005660,
10317.000005662,
10317.000005685,
10317.000005686,
10317.000005692,
10317.000005693,
10317.000005697,
10317.000005702,
10317.000005703,
10317.000005712,
10317.000005713,
10317.000005716,
10317.000005717,
10317.000005720,
10317.000005721,
10317.000005725,
10317.000005726,
10317.000005727,
10317.000005732,
10317.000005733,
10317.000005734,
10317.000005737,
10317.000005738,
10317.000005749,
10317.000005750,
10317.000005753,
10317.000005754,
10317.000005755,
10317.000005756,
10317.000005757,
10317.000005761,
10317.000005762,
10317.000005763,
10317.000005764,
10317.000005765,
10317.000005766,
10317.000005767,
10317.000005768,
10317.000005770,
10317.000005771,
10317.000005776,
10317.000005780,
10317.000005782,
10317.000005784,
10317.000005785,
10317.000005786,
10317.000005787,
10317.000005788,
10317.000005789,
10317.000005790,
10317.000005791,
10317.000005792,
10317.000005799,
10317.000005801,
10317.000005802,
10317.000005803,
10317.000005804,
10317.000005805,
10317.000005806,
10317.000005807,
10317.000005809,
10317.000005810,
10317.000005811,
10317.000005812,
10317.000005813,
10317.000005814,
10317.000005823,
10317.000005824,
10317.000005825,
10317.000005834,
10317.000005839,
10317.000005840,
10317.000005841,
10317.000005842,
10317.000005843,
10317.000005844,
10317.000005845,
10317.000005846,
10317.000005848,
10317.000005849,
10317.000005850,
10317.000005851,
10317.000005867,
10317.000005870,
10317.000005871,
10317.000005873,
10317.000005875,
10317.000005878,
10317.000005879,
10317.000005880,
10317.000005884,
10317.000005885,
10317.000005887,
10317.000005889,
10317.000005890,
10317.000005891,
10317.000005892,
10317.000005893,
10317.000005897,
10317.000005898,
10317.000005899,
10317.000005900,
10317.000005901,
10317.000005902,
10317.000005903,
